Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariableInternal,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariableProtectedInternal,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodInternal,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodProtectedInternal,CountDeclMethodPublic,CountDeclProperty,CountDeclPropertyAuto,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLineInactive,CountLine_Javascript,CountLine_Php,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.removeWhitespace",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,0,,,,10,3,6,,,8,,,,,,,,,5,3,0,4,7,3,,,4,,,3,3,3,1,0,,,,,0,,2,0,,,0,80,3,3,3,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.rtrimWildcardTokens",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,0,,,,14,3,9,,,5,,,,,,,,,7,5,1,8,12,4,,,8,,,4,4,4,3,2,,,,,2,,2,2,,,0,36,4,4,4,3
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.tokenizePath",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11,0,,,,3,1,1,,,8,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,67,1,1,1,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.tokenizePath",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,0,,,,8,3,5,,,9,,,,,,,,,4,2,0,4,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,1,12,2,2,2,1
Private Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.tokenizePathAsArray",SelectorUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,37,0,,,,34,8,24,,,4,,,,,,,,,4,64,2,20,29,10,,,19,,,9,9,9,1,0,,,,,0,,3,0,,,0,12,9,9,9,1
Public Class,"org.apache.tools.ant.types.selectors.SizeSelector",SizeSelector.java,4,4,5,1,22,0,12,9,1,4,4,0,,0,3,,,,8,4,,,,,,8,37,0,,0,0,,8,,,,252,15,,,,125,25,88,,,113,,,,,,,,,,,,52,89,26,,,63,,,,,,,,10,10,19,4,,5,4,,56,43,0,90,32,32,42,11
Public Static Class,"org.apache.tools.ant.types.selectors.SizeSelector.ByteUnits",SizeSelector.java,1,1,1,1,14,0,11,4,1,0,0,0,,0,0,,,,1,0,,,,,,1,9,0,,0,0,,1,,,,34,0,,,,13,2,9,,,22,,,,,,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,1,69,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.ByteUnits.getValues",SizeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,,,,11,1,9,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,36,1,1,1,1
Public Static Class,"org.apache.tools.ant.types.selectors.SizeSelector.SizeComparisons",SizeSelector.java,1,1,1,1,6,0,3,3,1,0,0,0,,0,0,,,,1,0,,,,,,1,9,0,,0,0,,1,,,,11,0,,,,5,2,1,,,6,,,,,,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,1,20,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.SizeComparisons.getValues",SizeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Constructor,"org.apache.tools.ant.types.selectors.SizeSelector.SizeSelector",SizeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,2,1,0,,,4,,,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.isSelected",SizeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,26,2,,,,13,1,9,,,11,,,,,,,,,4,4,1,5,9,1,,,8,,,4,4,4,4,3,,,,,3,,1,3,,,0,85,4,4,4,4
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.setParameters",SizeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,33,0,,,,27,4,21,,,6,,,,,,,,,10,7,1,13,20,5,,,15,,,7,7,7,1,4,,,,,0,,4,0,,,0,22,7,7,7,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.setUnits",SizeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50,0,,,,24,2,20,,,26,,,,,,,,,3,18,1,11,21,2,,,19,,,10,10,19,1,7,,,,,0,,1,0,,,1,08,10,10,19,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.setValue",SizeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,,,,6,1,3,,,7,,,,,,,,,2,2,0,2,4,1,,,3,,,2,2,3,1,0,,,,,0,,1,0,,,1,17,2,2,3,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.setWhen",SizeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,,,,3,1,1,,,7,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.toString",SizeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,0,,,,14,2,11,,,6,,,,,,,,,3,3,0,8,11,2,,,9,,,3,3,3,1,2,,,,,0,,1,0,,,0,43,3,3,3,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.verifySettings",SizeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,0,,,,9,1,6,,,10,,,,,,,,,1,4,1,3,7,1,,,6,,,4,4,4,1,2,,,,,0,,1,0,,,1,11,4,4,4,1
Public Class,"org.apache.tools.ant.types.selectors.SizeSelectorTest",SizeSelectorTest.java,2,2,2,1,41,4,34,2,1,8,8,0,,0,0,,,,4,1,,,,,,4,20,0,,0,0,,4,,,,177,22,,,,141,23,121,,,14,,,,,,,,,,,,107,118,23,,,95,,,,,,,,6,6,6,1,,3,1,,100,100,0,10,9,9,9,4
Public Constructor,"org.apache.tools.ant.types.selectors.SizeSelectorTest.SizeSelectorTest",SizeSelectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelectorTest.getInstance",SizeSelectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,3,1,1,,,4,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelectorTest.testSelectionBehaviour",SizeSelectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,11,,,,69,13,63,,,3,,,,,,,,,12,1,0,63,65,13,,,52,,,1,1,1,1,0,,,,,0,,1,0,,,0,04,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelectorTest.testValidate",SizeSelectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,71,5,,,,63,6,56,,,3,,,,,,,,,9,32,2,41,47,6,,,41,,,6,6,6,1,5,,,,,0,,1,0,,,0,05,6,6,6,1
Public Class,"org.apache.tools.ant.types.selectors.TypeSelector",TypeSelector.java,1,1,1,1,12,0,6,5,1,3,3,0,,0,1,,,,6,1,,,,,,6,35,0,,0,0,,6,,,,110,14,,,,50,16,27,,,46,,,,,,,,,,,,22,36,17,,,19,,,,,,,,4,4,4,1,,5,3,,33,16,0,92,11,11,11,6
Public Static Class,"org.apache.tools.ant.types.selectors.TypeSelector.FileType",TypeSelector.java,1,1,1,1,6,0,3,3,1,0,0,0,,0,2,,,,1,0,,,,,,1,9,0,,0,0,,1,,,,16,1,,,,7,4,3,,,8,,,,,,,,,,,,3,5,4,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,1,14,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelector.FileType.getValues",TypeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Constructor,"org.apache.tools.ant.types.selectors.TypeSelector.TypeSelector",TypeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,2,1,0,,,4,,,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelector.isSelected",TypeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,2,,,,8,1,5,,,10,,,,,,,,,4,2,0,3,5,1,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,1,25,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelector.setParameters",TypeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,21,0,,,,15,3,10,,,6,,,,,,,,,7,4,1,8,12,4,,,8,,,4,4,4,1,1,,,,,0,,3,0,,,0,40,4,4,4,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelector.setType",TypeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,,,,3,1,1,,,4,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelector.toString",TypeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,6,2,4,,,3,,,,,,,,,3,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0,50,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelector.verifySettings",TypeSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,5,1,2,,,5,,,,,,,,,1,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,1,00,2,2,2,1
Public Class,"org.apache.tools.ant.types.selectors.TypeSelectorTest",TypeSelectorTest.java,1,1,1,1,14,1,10,2,1,5,5,0,,0,0,,,,4,0,,,,,,4,20,0,,0,0,,4,,,,68,12,,,,42,12,27,,,14,,,,,,,,,,,,22,29,10,,,19,,,,,,,,2,2,2,1,,3,1,,0,0,0,33,5,5,5,4
Public Constructor,"org.apache.tools.ant.types.selectors.TypeSelectorTest.TypeSelectorTest",TypeSelectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelectorTest.getInstance",TypeSelectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,3,1,1,,,4,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelectorTest.testSelectionBehaviour",TypeSelectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,7,,,,24,7,18,,,3,,,,,,,,,7,1,0,16,18,5,,,13,,,1,1,1,1,0,,,,,0,,1,0,,,0,12,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelectorTest.testValidate",TypeSelectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,,,,10,2,7,,,3,,,,,,,,,5,2,0,4,6,2,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0,30,2,2,2,1
Package,"org.apache.tools.ant.types.selectors.modifiedselector",Algorithm.java,2,2,2,1,13,0,9,4,,,,,10,0,0,,7,,53,19,,,,,,53,,9,,0,1,,43,,,,1290,184,,,,481,168,286,,,625,,,,,,,,,,,,256,366,166,,,200,,,,,,,,20,20,20,4,,,4,,,,1,30,107,107,113,51
Public Interface,"org.apache.tools.ant.types.selectors.modifiedselector.Algorithm",Algorithm.java,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,,,,2,0,,,,,,2,2,2,,0,0,,0,,,,15,2,,,,4,3,0,,,9,,,,,,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,2,25,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.modifiedselector.Algorithm.getValue",Algorithm.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,1,1,0,,,5,,,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.modifiedselector.Algorithm.isValid",Algorithm.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,1,1,0,,,4,,,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Public Interface,"org.apache.tools.ant.types.selectors.modifiedselector.Cache",Cache.java,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,,,,7,0,,,,,,7,7,7,,0,0,,0,,,,37,7,,,,9,8,0,,,21,,,,,,,,,,,,7,8,8,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,2,33,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.modifiedselector.Cache.delete",Cache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,,,,1,1,0,,,1,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,1,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.modifiedselector.Cache.get",Cache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,1,1,0,,,5,,,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.modifiedselector.Cache.isValid",Cache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,1,1,0,,,4,,,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.modifiedselector.Cache.iterator",Cache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,1,1,0,,,4,,,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.modifiedselector.Cache.load",Cache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,1,1,0,,,1,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,1,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.modifiedselector.Cache.put",Cache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,1,1,0,,,5,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,5,00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.modifiedselector.Cache.save",Cache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,1,1,0,,,1,,,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,1,00,0,0,0,0
Public Class,"org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm",DigestAlgorithm.java,2,2,3,1,17,0,12,4,2,1,1,0,,0,0,,,,6,4,,,,,,6,6,0,,0,0,,6,,,,173,24,,,,81,21,57,,,68,,,,,,,,,,,,42,59,21,,,38,,,,,,,,7,7,8,4,,1,4,,62,54,0,84,17,17,19,9
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm.getValue",DigestAlgorithm.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,44,0,,,,38,10,30,,,6,,,,,,,,,11,9,1,23,30,10,,,20,,,7,7,7,4,7,,,,,5,,4,5,,,0,16,7,7,7,4
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm.initMessageDigest",DigestAlgorithm.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,1,,,,20,1,14,,,1,,,,,,,,,3,6,1,6,11,1,,,10,,,6,6,8,1,6,,,,,0,,2,0,,,0,05,6,6,8,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm.isValid",DigestAlgorithm.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm.setAlgorithm",DigestAlgorithm.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm.setProvider",DigestAlgorithm.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm.toString",DigestAlgorithm.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,,,,8,2,6,,,4,,,,,,,,,3,1,0,6,7,2,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0,50,1,1,1,1
Public Class,"org.apache.tools.ant.types.selectors.modifiedselector.EqualComparator",EqualComparator.java,2,2,2,2,12,0,7,5,2,0,0,0,,0,0,,,,2,0,,,,,,2,2,0,,0,0,,2,,,,36,2,,,,16,3,8,,,18,,,,,,,,,,,,4,9,3,,,6,,,,,,,,4,4,4,3,,1,2,,0,0,1,12,5,5,5,4
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.EqualComparator.compare",EqualComparator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,0,,,,11,1,7,,,6,,,,,,,,,2,3,0,3,6,1,,,5,,,4,4,4,3,3,,,,,3,,2,3,,,0,55,4,4,4,3
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.EqualComparator.toString",EqualComparator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Class,"org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm",HashvalueAlgorithm.java,1,1,1,1,12,0,7,5,2,0,0,0,,0,0,,,,3,0,,,,,,3,3,0,,0,0,,3,,,,55,5,,,,24,8,14,,,26,,,,,,,,,,,,11,17,8,,,9,,,,,,,,3,3,3,3,,1,2,,0,0,1,08,5,5,5,5
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm.getValue",HashvalueAlgorithm.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,0,,,,16,5,12,,,7,,,,,,,,,7,3,0,9,12,5,,,7,,,3,3,3,3,3,,,,,3,,2,3,,,0,44,3,3,3,3
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm.isValid",HashvalueAlgorithm.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm.toString",HashvalueAlgorithm.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Class,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector",ModifiedSelector.java,3,3,3,1,17,0,10,5,1,13,13,0,,0,0,,,,18,11,,,,,,18,47,0,,0,1,,17,,,,581,74,,,,225,64,154,,,282,,,,,,,,,,,,113,172,64,,,108,,,,,,,,20,20,20,1,,5,3,,81,74,1,25,57,57,58,18
Public Static Class,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.AlgorithmName",ModifiedSelector.java,1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,0,,,,,,1,9,0,,0,0,,1,,,,5,0,,,,5,2,1,,,0,,,,,,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.AlgorithmName.getValues",ModifiedSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Static Class,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.CacheName",ModifiedSelector.java,1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,0,,,,,,1,9,0,,0,0,,1,,,,5,0,,,,5,2,1,,,0,,,,,,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.CacheName.getValues",ModifiedSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Static Class,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.ComparatorName",ModifiedSelector.java,1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,0,,,,,,1,9,0,,0,0,,1,,,,5,0,,,,5,2,1,,,0,,,,,,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.ComparatorName.getValues",ModifiedSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Constructor,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.ModifiedSelector",ModifiedSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,2,1,0,,,1,,,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,50,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.addParam",ModifiedSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,,,,6,2,4,,,5,,,,,,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0,83,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.addParam",ModifiedSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.configure",ModifiedSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,124,8,,,,75,8,56,,,41,,,,,,,,,23,8401,4,36,54,10,,,44,,,20,20,20,1,8,,,,,0,,3,0,,,0,55,20,20,20,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.getAlgorithm",ModifiedSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,1,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.getCache",ModifiedSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,,,,1,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.getComparator",ModifiedSelector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,1,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
