Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariableInternal,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariableProtectedInternal,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodInternal,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodProtectedInternal,CountDeclMethodPublic,CountDeclProperty,CountDeclPropertyAuto,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLineInactive,CountLine_Javascript,CountLine_Php,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"AsiExtraFieldTest.java",AsiExtraFieldTest.java,1,1,1,1,27,1,23,8,,,,,1,0,0,4,,4,4,0,,,,,,4,,0,,0,0,,4,,,,141,12,,,,97,19,82,,,56,,,,,,,,,,,,60,68,15,,,53,,,,,,,,3,3,3,1,,,1,,,,0,58,7,7,7,4
Public Class,"AssertionMain",AssertionMain.java,1,1,1,1,4,0,4,0,1,0,0,0,,1,0,,,,0,0,,,,,,1,1,0,,0,0,,1,,,,12,2,,,,6,2,2,,,4,,,,,,,,,,,,2,4,2,,,2,,,,,,,,1,1,1,1,,1,0,,0,0,0,67,1,1,1,1
File,"AssertionMain.java",AssertionMain.java,1,1,1,1,4,0,4,0,,,,,1,1,0,1,,1,0,0,,,,,,1,,0,,0,0,,1,,,,31,4,,,,6,2,2,,,21,,,,,,,,,,,,2,4,2,,,2,,,,,,,,1,1,1,1,,,0,,,,3,50,1,1,1,1
Public Static Method,"AssertionMain.main",AssertionMain.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,1,2,,,0,,,,,,,,,1,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Class,"AssertionTest",AssertionTest.java,1,1,1,1,4,0,4,0,1,0,0,0,,0,0,,,,3,0,,,,,,3,3,0,,0,0,,3,,,,25,6,,,,15,4,6,,,4,,,,,,,,,,,,4,9,4,,,5,,,,,,,,2,2,2,1,,2,1,,0,0,0,27,4,4,4,3
Public Constructor,"AssertionTest.AssertionTest",AssertionTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
File,"AssertionTest.java",AssertionTest.java,1,1,1,1,4,0,4,0,,,,,1,0,0,3,,3,3,0,,,,,,3,,0,,0,0,,3,,,,45,8,,,,16,5,6,,,21,,,,,,,,,,,,5,10,5,,,5,,,,,,,,2,2,2,1,,,1,,,,1,31,4,4,4,3
Public Method,"AssertionTest.testAssertNotRaised",AssertionTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,,,0,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"AssertionTest.testAssertRaised",AssertionTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,,,,7,1,4,,,1,,,,,,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0,14,2,2,2,1
File,"Assertions.java",Assertions.java,1,1,2,1,12,0,6,5,,,,,4,1,0,19,,20,19,4,,,,,,20,,0,,3,2,,15,,,,366,36,,,,151,52,81,,,179,,,,,,,,,,,,76,115,52,,,63,,,,,,,,5,5,6,1,,,2,,,,1,19,36,36,38,19
File,"AssertionsTest.java",AssertionsTest.java,1,1,1,1,3,0,3,0,,,,,1,0,0,15,,15,15,0,,,,,,15,,0,,0,3,,12,,,,102,19,,,,59,18,24,,,25,,,,,,,,,,,,18,35,18,,,17,,,,,,,,2,2,2,1,,,1,,,,0,42,16,16,16,15
File,"Attrib.java",Attrib.java,1,1,1,1,7,0,4,3,,,,,1,1,6,17,,17,16,1,,,,,,17,,0,,3,2,,12,,,,195,24,,,,83,32,40,,,88,,,,,,,,,,,,35,54,32,,,22,,,,,,,,2,2,2,1,,,1,,,,1,06,19,19,20,17
File,"Available.java",Available.java,2,2,3,2,18,0,11,6,,,,,2,0,2,23,,23,23,13,,,,,,23,,0,,4,0,,19,,,,505,33,,,,294,60,182,,,178,,,,,,,,,,,,123,194,61,,,133,,,,,,,,14,14,23,14,,,4,,,,0,61,68,68,83,49
File,"AvailableTest.java",AvailableTest.java,1,1,1,1,3,0,3,0,,,,,1,0,0,31,,31,31,0,,,,,,31,,0,,0,0,,31,,,,213,34,,,,120,34,54,,,59,,,,,,,,,,,,56,88,34,,,54,,,,,,,,1,1,1,1,,,0,,,,0,49,31,31,31,31
Public Class,"B",B.java,0,0,0,0,0,0,0,0,1,0,0,4,,0,0,,,,0,0,,,,,,0,0,0,,0,0,,0,,,,2,0,,,,2,1,0,,,0,,,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0,00,0,0,0,0
Public Class,"B",B.java,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,,,0,0,0,,0,0,,0,,,,2,0,,,,2,1,0,,,0,,,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0,00,0,0,0,0
Public Class,"B",B.java,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,,,0,0,0,,0,0,,0,,,,2,0,,,,2,1,0,,,0,,,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0,00,0,0,0,0
Public Class,"B",B.java,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,,,0,0,0,,0,0,,0,,,,2,0,,,,2,1,0,,,0,,,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0,00,0,0,0,0
File,"B.java",B.java,1,1,1,1,3,0,3,0,,,,,1,0,0,1,,1,1,0,,,,,,1,,0,,0,0,,1,,,,30,3,,,,10,4,3,,,17,,,,,,,,,,,,4,6,3,,,3,,,,,,,,1,1,1,1,,,0,,,,1,70,1,1,1,1
File,"B.java",B.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,,,,,0,,0,,0,0,,0,,,,19,3,,,,2,1,0,,,14,,,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,,0,,,,7,00,0,0,0,0
File,"B.java",B.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,,,,,0,,0,,0,0,,0,,,,19,3,,,,2,1,0,,,14,,,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,,0,,,,7,00,0,0,0,0
File,"B.java",B.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,,,,,0,,0,,0,0,,0,,,,19,3,,,,2,1,0,,,14,,,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,,0,,,,7,00,0,0,0,0
File,"B.java",B.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,,,,,0,,0,,0,0,,0,,,,19,3,,,,2,1,0,,,14,,,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,,0,,,,7,00,0,0,0,0
File,"BCFileSet.java",BCFileSet.java,1,1,1,1,9,0,5,4,,,,,1,0,0,4,,4,4,0,,,,,,4,,0,,0,0,,4,,,,72,7,,,,26,9,11,,,39,,,,,,,,,,,,11,18,9,,,9,,,,,,,,2,2,2,1,,,1,,,,1,50,6,6,6,4
File,"BUnzip2.java",BUnzip2.java,2,2,2,1,21,0,14,6,,,,,1,0,2,3,,3,3,0,,,,,,3,,0,,0,3,,0,,,,111,11,,,,56,22,36,,,44,,,,,,,,,,,,36,44,22,,,22,,,,,,,,6,6,6,1,,,3,,,,0,79,8,8,8,3
File,"BUnzip2Test.java",BUnzip2Test.java,1,1,1,1,3,0,3,0,,,,,1,0,1,7,,7,7,0,,,,,,7,,0,,1,0,,6,,,,63,12,,,,31,12,12,,,20,,,,,,,,,,,,13,21,12,,,9,,,,,,,,1,1,1,1,,,0,,,,0,65,7,7,7,7
File,"BZip2.java",BZip2.java,1,1,1,1,16,0,9,7,,,,,1,0,0,2,,2,2,0,,,,,,2,,0,,0,2,,0,,,,73,6,,,,28,14,13,,,39,,,,,,,,,,,,17,21,13,,,8,,,,,,,,2,2,2,1,,,1,,,,1,39,3,3,3,2
File,"BZip2Constants.java",BZip2Constants.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,11,,,,,,0,,0,,0,0,,0,,,,109,5,,,,67,66,62,,,37,,,,,,,,,,,,12,13,13,,,0,,,,,,,,0,0,0,0,,,0,,,,0,55,0,0,0,0
File,"BZip2Resource.java",BZip2Resource.java,1,1,1,1,8,0,4,4,,,,,1,0,1,5,,5,5,0,,,,,,5,,0,,0,3,,2,,,,85,8,,,,31,13,10,,,46,,,,,,,,,,,,17,26,15,,,11,,,,,,,,3,3,3,1,,,2,,,,1,48,8,8,8,5
File,"BZip2Test.java",BZip2Test.java,1,1,1,1,11,1,8,1,,,,,1,0,1,6,,6,6,0,,,,,,6,,0,,0,0,,6,,,,111,20,,,,64,27,34,,,27,,,,,,,,,,,,36,47,24,,,23,,,,,,,,5,5,5,3,,,3,,,,0,42,10,10,10,8
File,"Bad.java",Bad.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,1,,,,,,0,,0,,0,0,,0,,,,22,0,,,,3,2,1,,,19,,,,,,,,,,,,0,2,2,,,0,,,,,,,,0,0,0,0,,,0,,,,6,33,0,0,0,0
File,"Base64Converter.java",Base64Converter.java,2,2,2,1,33,2,21,9,,,,,1,0,12,2,,2,2,0,,,,,,2,,0,,0,0,,2,,,,124,13,,,,66,29,54,,,53,,,,,,,,,,,,47,53,21,,,32,,,,,,,,4,4,4,1,,,1,,,,0,80,5,5,5,2
File,"Base64Encode.java",Base64Encode.java,6,6,6,1,39,1,26,12,,,,,1,0,0,1,,1,1,1,,,,,,1,,0,,0,0,,1,,,,113,9,,,,30,8,22,,,74,,,,,,,,,,,,22,27,9,,,18,,,,,,,,6,6,6,1,,,2,,,,2,47,6,6,6,1
File,"BaseExtendSelector.java",BaseExtendSelector.java,1,1,1,1,7,0,2,5,,,,,1,0,0,3,,4,4,1,,,,,,4,,0,,0,1,,3,,,,87,12,,,,20,14,3,,,55,,,,,,,,,,,,8,12,10,,,2,,,,,,,,1,1,1,1,,,0,,,,2,75,3,3,3,3
File,"BaseFilterReader.java",BaseFilterReader.java,1,1,1,1,14,0,6,8,,,,,1,0,1,10,,10,10,2,,,,,,10,,0,,0,5,,5,,,,198,18,,,,76,26,36,,,104,,,,,,,,,,,,37,57,26,,,31,,,,,,,,4,4,4,4,,,3,,,,1,37,19,19,19,18
File,"BaseFormatter.java",BaseFormatter.java,1,1,1,1,2,0,2,0,,,,,1,0,0,10,,10,10,0,,,,,,10,,0,,0,0,,10,,,,97,14,,,,26,15,0,,,57,,,,,,,,,,,,4,15,15,,,0,,,,,,,,1,1,1,1,,,0,,,,2,19,10,10,10,10
File,"BaseParamFilterReader.java",BaseParamFilterReader.java,1,1,1,1,9,0,3,5,,,,,1,0,0,4,,4,4,1,,,,,,4,,0,,0,1,,3,,,,73,6,,,,22,12,5,,,45,,,,,,,,,,,,10,15,10,,,5,,,,,,,,1,1,1,1,,,0,,,,2,05,4,4,4,4
File,"BaseResourceCollectionContainer.java",BaseResourceCollectionContainer.java,2,2,3,1,14,0,10,4,,,,,1,0,0,13,,14,14,3,,,,,,14,,0,,1,3,,10,,,,255,18,,,,153,38,84,,,84,,,,,,,,,,,,79,113,40,,,73,,,,,,,,6,6,7,5,,,3,,,,0,55,38,38,40,19
File,"BaseResourceCollectionWrapper.java",BaseResourceCollectionWrapper.java,2,2,3,1,13,0,9,3,,,,,1,0,1,11,,12,12,3,,,,,,12,,0,,2,3,,7,,,,207,18,,,,120,31,62,,,69,,,,,,,,,,,,56,86,30,,,56,,,,,,,,6,6,6,5,,,2,,,,0,57,31,31,33,17
File,"BaseSelector.java",BaseSelector.java,1,1,1,1,9,0,4,5,,,,,1,0,0,5,,6,6,1,,,,,,6,,0,,0,0,,6,,,,110,17,,,,32,13,10,,,61,,,,,,,,,,,,11,21,12,,,9,,,,,,,,3,3,3,1,,,1,,,,1,91,9,9,9,5
File,"BaseSelectorContainer.java",BaseSelectorContainer.java,1,1,1,1,8,0,3,4,,,,,1,0,0,27,,28,28,1,,,,,,28,,0,,0,0,,28,,,,313,38,,,,116,45,44,,,159,,,,,,,,,,,,46,80,43,,,37,,,,,,,,4,4,4,1,,,3,,,,1,37,33,33,33,27
File,"BaseSelectorTest.java",BaseSelectorTest.java,1,1,1,1,9,0,5,3,,,,,2,0,0,21,,22,22,11,,,,,,22,,1,,0,4,,17,,,,289,38,,,,151,58,86,,,100,,,,,,,,,,,,79,112,57,,,55,,,,,,,,4,4,4,1,,,2,,,,0,66,34,34,34,21
File,"BaseStreamFormatter.java",BaseStreamFormatter.java,1,1,1,1,7,0,6,1,,,,,1,0,1,6,,6,6,1,,,,,,6,,0,,0,4,,2,,,,140,12,,,,52,22,22,,,76,,,,,,,,,,,,27,38,22,,,16,,,,,,,,3,3,3,1,,,2,,,,1,46,10,10,10,6
File,"BaseTask.java",BaseTask.java,1,1,1,1,5,0,5,0,,,,,1,0,1,6,,7,7,2,,,,,,7,,0,,1,3,,3,,,,78,6,,,,52,24,22,,,20,,,,,,,,,,,,29,38,23,,,15,,,,,,,,2,2,2,1,,,1,,,,0,38,8,8,8,6
File,"BaseTest.java",BaseTest.java,1,1,1,1,7,0,3,4,,,,,1,0,0,17,,17,17,10,,,,,,17,,0,,0,0,,17,,,,189,21,,,,69,31,27,,,99,,,,,,,,,,,,31,50,31,,,19,,,,,,,,2,2,2,1,,,1,,,,1,43,18,18,18,17
File,"BaseTestElement.java",BaseTestElement.java,1,1,2,1,7,0,6,1,,,,,1,0,0,4,,5,5,2,,,,,,5,,0,,0,2,,3,,,,117,11,,,,35,15,13,,,71,,,,,,,,,,,,16,24,14,,,10,,,,,,,,3,3,5,3,,,1,,,,2,03,7,7,9,6
File,"Basename.java",Basename.java,2,2,2,1,11,0,6,5,,,,,1,0,0,4,,4,4,3,,,,,,4,,0,,0,0,,4,,,,109,9,,,,36,14,15,,,64,,,,,,,,,,,,17,26,14,,,12,,,,,,,,5,5,8,1,,,2,,,,1,78,8,8,11,4
File,"BasenameTest.java",BasenameTest.java,1,1,1,1,4,0,4,0,,,,,1,0,0,11,,11,11,0,,,,,,11,,0,,0,0,,11,,,,83,15,,,,49,20,23,,,19,,,,,,,,,,,,25,37,20,,,17,,,,,,,,1,1,1,1,,,0,,,,0,39,11,11,11,11
File,"BasicShape.java",BasicShape.java,1,1,1,1,7,0,3,4,,,,,1,0,0,3,,3,3,3,,,,,,3,,0,,0,0,,3,,,,55,6,,,,15,8,6,,,34,,,,,,,,,,,,7,11,8,,,3,,,,,,,,1,1,1,1,,,0,,,,2,27,3,3,3,3
File,"BatchTest.java",BatchTest.java,1,1,1,1,15,0,8,7,,,,,1,1,0,9,,9,8,2,,,,,,9,,1,,3,0,,5,,,,202,19,,,,86,34,48,,,97,,,,,,,,,,,,54,72,36,,,36,,,,,,,,5,5,5,1,,,3,,,,1,13,17,17,17,9
File,"BatchTestElement.java",BatchTestElement.java,1,1,1,1,3,0,3,0,,,,,1,0,0,5,,5,5,1,,,,,,5,,0,,0,0,,5,,,,103,12,,,,25,13,8,,,66,,,,,,,,,,,,13,19,13,,,6,,,,,,,,1,1,1,1,,,0,,,,2,64,5,5,5,5
File,"BeanShellScriptTest.java",BeanShellScriptTest.java,1,1,1,1,4,0,3,1,,,,,1,0,0,3,,3,3,0,,,,,,3,,0,,0,0,,3,,,,44,6,,,,13,6,3,,,25,,,,,,,,,,,,5,9,6,,,3,,,,,,,,1,1,1,1,,,0,,,,1,92,3,3,3,3
Public Class,"Beta",Beta.java,1,1,1,1,3,0,3,0,1,0,0,0,,1,0,,,,1,0,,,,,,2,3,0,,0,0,,2,,,,9,0,,,,9,4,3,,,0,,,,,,,,,,,,3,6,4,,,2,,,,,,,,1,1,1,1,,2,0,,0,0,0,00,2,2,2,2
File,"Beta.java",Beta.java,1,1,1,1,3,0,3,0,,,,,1,1,0,2,,2,1,0,,,,,,2,,0,,0,0,,2,,,,25,2,,,,9,4,3,,,14,,,,,,,,,,,,3,6,4,,,2,,,,,,,,1,1,1,1,,,0,,,,1,56,2,2,2,2
Public Static Method,"Beta.main",Beta.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,4,2,2,,,0,,,,,,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"Beta.toString",Beta.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
File,"BigProjectLogger.java",BigProjectLogger.java,1,1,1,1,11,0,6,5,,,,,1,0,2,10,,10,10,0,,,,,,10,,0,,0,6,,4,,,,176,19,,,,75,31,42,,,82,,,,,,,,,,,,33,46,29,,,17,,,,,,,,3,3,3,1,,,1,,,,1,09,15,15,16,10
File,"BorlandDeploymentTool.java",BorlandDeploymentTool.java,2,2,2,1,16,0,10,5,,,,,2,0,9,25,,25,25,9,,,,,,25,,1,,7,4,,13,,,,557,72,,,,294,110,192,,,192,,,,,,,,,,,,168,219,99,,,120,,,,,,,,6,6,6,3,,,3,,,,0,65,53,53,54,27
File,"BorlandEJBTasks.html",BorlandEJBTasks.html,0,0,0,0,143,14,0,14,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,143,14,14,0,0,0,,,0,0,14,14,0,0,143,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,0,00,0,0,0,0
File,"BorlandGenerateClient.html",BorlandGenerateClient.html,0,0,0,0,90,8,0,14,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,90,8,8,0,0,0,,,0,0,14,14,0,0,90,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,,,,0,00,0,0,0,0
File,"BorlandGenerateClient.java",BorlandGenerateClient.java,2,2,2,1,18,1,11,5,,,,,1,0,2,13,,13,13,6,,,,,,13,,0,,0,4,,9,,,,312,46,,,,163,41,109,,,104,,,,,,,,,,,,93,123,39,,,84,,,,,,,,6,6,9,1,,,2,,,,0,64,29,29,32,13
File,"BriefFormatter.java",BriefFormatter.java,1,1,1,1,6,0,6,0,,,,,1,0,1,2,,2,2,0,,,,,,2,,0,,0,0,,2,,,,83,5,,,,20,13,9,,,58,,,,,,,,,,,,11,14,10,,,4,,,,,,,,1,1,1,1,,,0,,,,2,90,2,2,2,2
File,"BriefJUnitResultFormatter.java",BriefJUnitResultFormatter.java,1,1,1,1,12,0,7,4,,,,,1,0,1,13,,13,13,7,,,,,,13,,0,,0,2,,11,,,,251,31,,,,113,35,63,,,108,,,,,,,,,,,,58,80,34,,,46,,,,,,,,5,5,8,1,,,2,,,,0,96,20,20,23,13
File,"BuildEvent.java",BuildEvent.java,1,1,1,1,12,0,3,8,,,,,1,0,1,11,,11,11,6,,,,,,11,,0,,0,0,,11,,,,203,15,,,,54,21,23,,,134,,,,,,,,,,,,30,42,21,,,21,,,,,,,,1,1,1,1,,,0,,,,2,48,11,11,11,11
File,"BuildException.java",BuildException.java,1,1,1,1,10,0,4,6,,,,,1,0,1,15,,15,15,2,,,,,,15,,0,,0,0,,15,,,,211,20,,,,70,22,30,,,121,,,,,,,,,,,,30,50,22,,,28,,,,,,,,2,2,2,1,,,1,,,,1,73,17,17,17,15
File,"BuildFileTest.java",BuildFileTest.java,1,1,1,1,10,0,5,5,,,,,3,0,0,42,,42,42,8,,,,,,42,,0,,1,1,,40,,,,536,53,,,,239,79,122,,,244,,,,,,,,,,,,111,168,79,,,89,,,,,,,,4,4,5,3,,,2,,,,1,02,53,53,57,44
File,"BuildListener.java",BuildListener.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,7,7,0,,,,,,7,,7,,0,0,,0,,,,106,10,,,,11,10,0,,,85,,,,,,,,,,,,9,10,10,,,0,,,,,,,,0,0,0,0,,,0,,,,7,73,0,0,0,0
File,"BuildLogger.java",BuildLogger.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,4,4,0,,,,,,4,,4,,0,0,,0,,,,72,7,,,,8,7,0,,,57,,,,,,,,,,,,6,7,7,,,0,,,,,,,,0,0,0,0,,,0,,,,7,12,0,0,0,0
File,"BuildNumber.java",BuildNumber.java,3,3,3,1,26,3,17,6,,,,,1,0,3,5,,5,5,1,,,,,,5,,0,,3,0,,2,,,,200,31,,,,104,41,61,,,66,,,,,,,,,,,,50,68,33,,,35,,,,,,,,6,6,6,1,,,2,,,,0,63,17,17,17,5
Public Class,"C",C.java,0,0,0,0,0,0,0,0,1,0,0,1,,0,0,,,,0,0,,,,,,0,0,0,,0,0,,0,,,,2,0,,,,2,1,0,,,0,,,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0,00,0,0,0,0
File,"C.java",C.java,0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,,,,,,0,,0,,0,0,,0,,,,19,3,,,,2,1,0,,,14,,,,,,,,,,,,0,1,1,,,0,,,,,,,,0,0,0,0,,,0,,,,7,00,0,0,0,0
File,"CBZip2InputStream.java",CBZip2InputStream.java,4,4,5,1,27,3,22,2,,,,,2,2,8,29,,29,27,40,,,,,,29,,2,,23,0,,4,,,,976,143,,,,704,189,518,,,152,,,,,,,,,,,,445,564,205,,,359,,,,,,,,24,24,25,16,,,6,,,,0,22,134,127,149,55
File,"CBZip2OutputStream.java",CBZip2OutputStream.java,7,7,7,3,44,4,36,3,,,,,2,2,7,33,,33,31,37,,,,,,33,,0,,26,2,,5,,,,1643,199,,,,1264,157,917,,,185,,,,,,,,,,,,857,1081,155,,,926,,,,,,,,60,60,66,16,,,6,,,,0,15,246,242,262,109
File,"CCCheckin.java",CCCheckin.java,1,1,1,1,6,0,6,0,,,,,1,0,0,7,,7,7,4,,,,,,7,,0,,0,3,,4,,,,123,10,,,,53,17,28,,,60,,,,,,,,,,,,25,39,17,,,22,,,,,,,,6,6,6,1,,,1,,,,1,13,13,13,13,7
File,"CCCheckin.java",CCCheckin.java,1,1,1,1,12,0,5,6,,,,,1,0,7,16,,16,16,6,,,,,,16,,0,,3,0,,13,,,,343,35,,,,112,39,62,,,196,,,,,,,,,,,,53,81,39,,,42,,,,,,,,7,7,7,1,,,2,,,,1,75,27,27,28,16
File,"CCCheckout.java",CCCheckout.java,1,1,1,1,13,0,5,7,,,,,1,0,10,25,,25,25,9,,,,,,25,,0,,6,0,,19,,,,516,48,,,,175,56,101,,,293,,,,,,,,,,,,84,126,56,,,70,,,,,,,,9,9,9,1,,,2,,,,1,67,42,42,45,25
File,"CCCheckout.java",CCCheckout.java,1,1,1,1,5,0,5,0,,,,,1,0,0,9,,9,9,7,,,,,,9,,0,,0,2,,7,,,,131,11,,,,60,20,34,,,60,,,,,,,,,,,,30,46,20,,,26,,,,,,,,8,8,8,1,,,1,,,,1,00,16,16,16,9
File,"CCFile.java",CCFile.java,1,1,1,1,7,0,5,2,,,,,1,0,0,7,,7,7,3,,,,,,7,,0,,0,0,,7,,,,135,13,,,,43,17,21,,,79,,,,,,,,,,,,21,32,17,,,15,,,,,,,,2,2,2,1,,,1,,,,1,84,10,10,11,7
File,"CCLock.java",CCLock.java,1,1,1,1,12,0,5,6,,,,,1,0,5,19,,19,19,6,,,,,,19,,0,,5,0,,14,,,,378,35,,,,127,40,71,,,216,,,,,,,,,,,,58,89,40,,,49,,,,,,,,5,5,6,1,,,1,,,,1,70,30,30,32,19
File,"CCMCheck.java",CCMCheck.java,1,1,2,1,12,1,6,4,,,,,1,0,2,11,,11,11,4,,,,,,11,,0,,2,0,,9,,,,207,38,,,,93,35,50,,,76,,,,,,,,,,,,52,74,37,,,37,,,,,,,,7,7,11,1,,,2,,,,0,82,21,21,25,11
File,"CCMCheckin.java",CCMCheckin.java,1,1,1,1,8,0,5,3,,,,,1,0,0,1,,1,1,0,,,,,,1,,0,,0,0,,1,,,,39,6,,,,9,4,3,,,24,,,,,,,,,,,,5,7,4,,,3,,,,,,,,1,1,1,1,,,0,,,,2,67,1,1,1,1
File,"CCMCheckinDefault.java",CCMCheckinDefault.java,1,1,1,1,6,0,5,1,,,,,1,0,1,1,,1,1,0,,,,,,1,,0,,0,0,,1,,,,38,5,,,,9,4,4,,,24,,,,,,,,,,,,5,7,4,,,3,,,,,,,,1,1,1,1,,,0,,,,2,67,1,1,1,1
File,"CCMCheckout.java",CCMCheckout.java,1,1,1,1,7,0,4,3,,,,,1,0,0,1,,1,1,0,,,,,,1,,0,,0,0,,1,,,,35,4,,,,7,3,2,,,24,,,,,,,,,,,,3,5,3,,,2,,,,,,,,1,1,1,1,,,0,,,,3,43,1,1,1,1
File,"CCMCreateTask.java",CCMCreateTask.java,1,1,1,1,11,0,5,5,,,,,1,0,6,20,,20,20,6,,,,,,20,,0,,1,0,,19,,,,334,56,,,,143,54,80,,,142,,,,,,,,,,,,79,110,54,,,56,,,,,,,,6,6,6,1,,,2,,,,0,99,31,31,31,20
File,"CCMReconfigure.java",CCMReconfigure.java,1,1,1,1,10,0,5,4,,,,,1,0,3,9,,9,9,3,,,,,,9,,0,,1,0,,8,,,,159,33,,,,58,23,30,,,70,,,,,,,,,,,,30,44,23,,,21,,,,,,,,4,4,4,1,,,1,,,,1,21,13,13,13,9
File,"CCMatchingTask.java",CCMatchingTask.java,1,1,1,1,10,0,6,3,,,,,1,0,0,10,,11,11,6,,,,,,11,,0,,0,8,,3,,,,212,22,,,,84,32,41,,,106,,,,,,,,,,,,45,65,33,,,32,,,,,,,,3,3,3,1,,,2,,,,1,26,18,18,18,10
File,"CCMkattr.java",CCMkattr.java,1,1,1,1,13,0,6,6,,,,,1,0,6,21,,21,21,7,,,,,,21,,0,,6,0,,15,,,,425,41,,,,151,47,83,,,234,,,,,,,,,,,,67,107,47,,,60,,,,,,,,8,8,8,1,,,2,,,,1,55,39,39,40,21
